"","Species","Block","Sex","Year","Quota","Adult.Body.Mass.Kg","quota_weight"
"3223","Leopard","Matetsi 1","Male",2007,5,53.074995,265.374975
"3224","Leopard","Matetsi 1","Male",2008,5,53.074995,265.374975
"3225","Leopard","Matetsi 4","Male",2015,3,53.074995,159.224985
"3226","Leopard","Ngamo & Sikumi","Male",2007,3,53.074995,159.224985
"3227","Leopard","Matetsi 6","Male",2011,5,53.074995,265.374975
"3228","Leopard","Kazuma","Male",2012,2,53.074995,106.14999
"3229","Leopard","Deka Tail","Male",2013,3,53.074995,159.224985
"3230","Leopard","Deka Pool","Male",2013,3,53.074995,159.224985
"3231","Leopard","Matetsi 6","Male",2018,3,53.074995,159.224985
"3232","Leopard","Matetsi 5","Male",2009,5,53.074995,265.374975
"3233","Leopard","Matetsi 6","Male",2017,3,53.074995,159.224985
"3234","Leopard","Matetsi 5","Male",2008,5,53.074995,265.374975
"3235","Leopard","Matetsi 6","Male",2000,NA,53.074995,NA
"3236","Leopard","Deka Pool","Male",2003,NA,53.074995,NA
"3237","Leopard","Ngamo & Sikumi","Male",2003,3,53.074995,159.224985
"3238","Leopard","Matetsi 4","Male",2005,NA,53.074995,NA
"3239","Leopard","Ngamo & Sikumi","Male",2017,3,53.074995,159.224985
"3240","Leopard","Kazuma","Male",2002,4,53.074995,212.29998
"3241","Leopard","Deka Pool","Male",2007,4,53.074995,212.29998
"3242","Leopard","Kazuma","Male",2013,2,53.074995,106.14999
"3243","Leopard","Kazuma","Male",2017,2,53.074995,106.14999
"3244","Leopard","Deka Tail","Male",2014,2,53.074995,106.14999
"3245","Leopard","Deka Pool","Male",2012,3,53.074995,159.224985
"3246","Leopard","Matetsi 4","Male",2001,NA,53.074995,NA
"3247","Leopard","Matetsi 3","Male",2012,5,53.074995,265.374975
"3248","Leopard","Deka Pool","Male",2001,NA,53.074995,NA
"3249","Leopard","Hwange 2","Male",2001,NA,53.074995,NA
"3250","Leopard","Deka Pool","Male",2016,3,53.074995,159.224985
"3251","Leopard","Matetsi 2","Male",2010,5,53.074995,265.374975
"3252","Leopard","Deka Pool","Male",2004,NA,53.074995,NA
"3253","Leopard","Matetsi 6","Male",2009,5,53.074995,265.374975
"3254","Leopard","Matetsi 4","Male",2013,4,53.074995,212.29998
"3255","Leopard","Deka Pool","Male",2008,4,53.074995,212.29998
"3256","Leopard","Deka Pool","Male",2009,4,53.074995,212.29998
"3257","Leopard","Matetsi 6","Male",2015,4,53.074995,212.29998
"3258","Leopard","Kazuma","Male",2016,2,53.074995,106.14999
"3259","Leopard","Deka Pool","Male",2011,4,53.074995,212.29998
"3260","Leopard","Deka Pool","Male",2015,3,53.074995,159.224985
"3261","Leopard","Matetsi 5","Male",2006,NA,53.074995,NA
"3262","Leopard","Matetsi 3","Male",2013,5,53.074995,265.374975
"3263","Leopard","Matetsi 3","Male",2018,3,53.074995,159.224985
"3264","Leopard","Matetsi 4","Male",2004,NA,53.074995,NA
"3265","Leopard","Kazuma","Male",2010,2,53.074995,106.14999
"3266","Leopard","Matetsi 6","Male",2001,NA,53.074995,NA
"3267","Leopard","Matetsi 4","Male",2008,5,53.074995,265.374975
"3268","Leopard","Matetsi 5","Male",2000,NA,53.074995,NA
"3269","Leopard","Matetsi 6","Male",2012,4,53.074995,212.29998
"3270","Leopard","Kazuma","Male",2005,4,53.074995,212.29998
"3271","Leopard","Deka Pool","Male",2010,4,53.074995,212.29998
"3272","Leopard","Matetsi 5","Male",2004,NA,53.074995,NA
"3273","Leopard","Matetsi 6","Male",2016,3,53.074995,159.224985
"3274","Leopard","Matetsi 2","Male",2004,NA,53.074995,NA
"3275","Leopard","Hwange 2","Male",2000,NA,53.074995,NA
"3276","Leopard","Matetsi 2","Male",2011,4,53.074995,212.29998
"3277","Leopard","Matetsi 1","Male",2006,5,53.074995,265.374975
"3278","Leopard","Ngamo & Sikumi","Male",2002,3,53.074995,159.224985
"3279","Leopard","Matetsi 6","Male",2010,5,53.074995,265.374975
"3280","Leopard","Matetsi 4","Male",2014,4,53.074995,212.29998
"3281","Leopard","Kazuma","Male",2003,4,53.074995,212.29998
"3282","Leopard","Kazuma","Male",2004,4,53.074995,212.29998
"3283","Leopard","Ngamo & Sikumi","Male",2009,3,53.074995,159.224985
"3284","Leopard","Matetsi 5","Male",2003,NA,53.074995,NA
"3285","Leopard","Deka Tail","Male",2012,3,53.074995,159.224985
"3286","Leopard","Fuller","Male",2016,1,53.074995,53.074995
"3287","Leopard","Ngamo & Sikumi","Male",2012,3,53.074995,159.224985
"3288","Leopard","Matetsi 5","Male",2005,NA,53.074995,NA
"3289","Leopard","Matetsi 2","Male",2005,NA,53.074995,NA
"3290","Leopard","Matetsi 4","Male",2003,NA,53.074995,NA
"3291","Leopard","Matetsi 2","Male",2009,5,53.074995,265.374975
"3292","Leopard","Matetsi 3","Male",2015,5,53.074995,265.374975
"3293","Leopard","Ngamo & Sikumi","Male",2006,3,53.074995,159.224985
"3294","Leopard","Matetsi 4","Male",2007,5,53.074995,265.374975
"3295","Leopard","Matetsi 6","Male",2002,NA,53.074995,NA
"3296","Leopard","Matetsi 6","Male",2008,5,53.074995,265.374975
"3297","Leopard","Ngamo & Sikumi","Male",2011,3,53.074995,159.224985
"3298","Leopard","Matetsi 6","Male",2013,4,53.074995,212.29998
"3299","Leopard","Matetsi 5","Male",2002,NA,53.074995,NA
"3300","Leopard","Ngamo & Sikumi","Male",2001,2,53.074995,106.14999
"3301","Leopard","Deka Tail","Male",2015,2,53.074995,106.14999
"3302","Leopard","Ngamo & Sikumi","Male",2013,3,53.074995,159.224985
"3303","Leopard","Deka Pool","Male",2018,3,53.074995,159.224985
"3304","Leopard","Matetsi 4","Male",2012,3,53.074995,159.224985
"3305","Leopard","Matetsi 4","Male",2017,3,53.074995,159.224985
"3306","Leopard","Matetsi 1","Male",2003,5,53.074995,265.374975
"3307","Leopard","Matetsi 1","Male",2002,5,53.074995,265.374975
"3308","Leopard","Matetsi 6","Male",2005,NA,53.074995,NA
"3309","Leopard","Matetsi 4","Male",2011,3,53.074995,159.224985
"3310","Leopard","Matetsi 6","Male",2003,NA,53.074995,NA
"3311","Leopard","Matetsi 6","Male",2004,NA,53.074995,NA
"3312","Leopard","Fuller","Male",2017,0,53.074995,0
"3313","Leopard","Matetsi 2","Male",2007,5,53.074995,265.374975
"3314","Leopard","Fuller","Male",2013,1,53.074995,53.074995
"3315","Leopard","Kazuma","Male",2008,4,53.074995,212.29998
"3316","Leopard","Ngamo & Sikumi","Male",2005,3,53.074995,159.224985
"3317","Leopard","Matetsi 4","Male",2006,5,53.074995,265.374975
"3318","Leopard","Ngamo & Sikumi","Male",2000,3,53.074995,159.224985
"3319","Leopard","Matetsi 6","Male",2007,5,53.074995,265.374975
"3320","Leopard","Matetsi 3","Male",2016,3,53.074995,159.224985
"3321","Leopard","Matetsi 5","Male",2001,NA,53.074995,NA
"3322","Leopard","Deka Pool","Male",2000,NA,53.074995,NA
"3323","Leopard","Matetsi 4","Male",2018,3,53.074995,159.224985
"3324","Leopard","Matetsi 3","Male",2017,3,53.074995,159.224985
"3325","Leopard","Fuller","Male",2014,1,53.074995,53.074995
"3326","Leopard","Matetsi 1","Male",2001,5,53.074995,265.374975
"3327","Leopard","Matetsi 2","Male",2006,5,53.074995,265.374975
"3328","Leopard","Kazuma","Male",2006,4,53.074995,212.29998
"3329","Leopard","Matetsi 4","Male",2016,3,53.074995,159.224985
"3330","Leopard","Matetsi 4","Male",2009,5,53.074995,265.374975
"3331","Leopard","Matetsi 1","Male",2000,5,53.074995,265.374975
"3332","Leopard","Kazuma","Male",2009,2,53.074995,106.14999
"3333","Leopard","Ngamo & Sikumi","Male",2016,3,53.074995,159.224985
"3334","Leopard","Matetsi 1","Male",2004,5,53.074995,265.374975
"3335","Leopard","Matetsi 3","Male",2014,5,53.074995,265.374975
"3336","Leopard","Matetsi 1","Male",2005,5,53.074995,265.374975
"3337","Leopard","Ngamo & Sikumi","Male",2015,3,53.074995,159.224985
"3338","Leopard","Deka Tail","Male",2016,2,53.074995,106.14999
"3339","Leopard","Fuller","Male",2015,1,53.074995,53.074995
"3340","Leopard","Matetsi 6","Male",2006,5,53.074995,265.374975
"3341","Leopard","Ngamo & Sikumi","Male",2014,3,53.074995,159.224985
"3342","Leopard","Kazuma","Male",2007,4,53.074995,212.29998
"3343","Leopard","Matetsi 4","Male",2010,5,53.074995,265.374975
"3344","Leopard","Fuller","Male",2018,0,53.074995,0
"3345","Lion","Deka Pool","Male",2018,1,149.061965,149.061965
"3346","Lion","Hwange 2","Female",2001,NA,149.061965,NA
"3347","Lion","Deka Pool","Male",2017,1,149.061965,149.061965
"3348","Lion","Hwange 2","Female",2000,NA,149.061965,NA
"3349","Lion","Matetsi 2","Male",2010,0,149.061965,0
"3350","Lion","Fuller","Female",2015,0,149.061965,0
"3351","Lion","Hwange 2","Female",2003,NA,149.061965,NA
"3352","Lion","Deka Pool","Male",2016,1,149.061965,149.061965
"3353","Lion","Matetsi 2","Male",2005,NA,149.061965,NA
"3354","Lion","Matetsi 2","Male",2002,NA,149.061965,NA
"3355","Lion","Matetsi 2","Male",2001,NA,149.061965,NA
"3356","Lion","Matetsi 2","Male",2009,0,149.061965,0
"3357","Lion","Fuller","Female",2012,0,149.061965,0
"3358","Lion","Fuller","Female",2017,0,149.061965,0
"3359","Lion","Fuller","Female",2014,0,149.061965,0
"3360","Lion","Matetsi 1","Either",2005,0,149.061965,0
"3361","Lion","Fuller","Female",2013,0,149.061965,0
"3362","Lion","Fuller","Female",2011,0,149.061965,0
"3363","Lion","Fuller","Female",2016,0,149.061965,0
"3364","Lion","Fuller","Female",2007,0,149.061965,0
"3365","Lion","Deka Pool","Male",2015,1,149.061965,149.061965
"3366","Lion","Matetsi 2","Male",2003,NA,149.061965,NA
"3367","Lion","Deka Pool","Male",2014,1,149.061965,149.061965
"3368","Lion","Fuller","Female",2009,0,149.061965,0
"3369","Lion","Fuller","Male",2000,NA,149.061965,NA
"3370","Lion","Matetsi 2","Male",2012,2,149.061965,298.12393
"3371","Lion","Hwange 2","Male",2011,0,149.061965,0
"3372","Lion","Matetsi 2","Male",2008,0,149.061965,0
"3373","Lion","Deka Pool","Male",2010,0,149.061965,0
"3374","Lion","Kazuma","Male",2008,0,149.061965,0
"3375","Lion","Hwange 2","Male",2016,0,149.061965,0
"3376","Lion","Kazuma","Male",2012,1,149.061965,149.061965
"3377","Lion","Hwange 2","Female",2006,0,149.061965,0
"3378","Lion","Kazuma","Male",2010,0,149.061965,0
"3379","Lion","Kazuma","Male",2007,0,149.061965,0
"3380","Lion","Deka Tail","Male",2011,1,149.061965,149.061965
"3381","Lion","Fuller","Female",2008,0,149.061965,0
"3382","Lion","Deka Pool","Male",2012,0,149.061965,0
"3383","Lion","Fuller","Male",2003,2,149.061965,298.12393
"3384","Lion","Matetsi 2","Male",2011,1,149.061965,149.061965
"3385","Lion","Matetsi 2","Male",2004,NA,149.061965,NA
"3386","Lion","Hwange 1","Male",2001,NA,149.061965,NA
"3387","Lion","Deka Pool","Male",2006,0,149.061965,0
"3388","Lion","Deka Pool","Male",2009,0,149.061965,0
"3389","Lion","Matetsi 1","Either",2002,0,149.061965,0
"3390","Lion","Hwange 2","Female",2002,NA,149.061965,NA
"3391","Lion","Matetsi 2","Male",2013,2,149.061965,298.12393
"3392","Lion","Ngamo & Sikumi","Male",2010,0,149.061965,0
"3393","Lion","Deka Tail","Male",2010,1,149.061965,149.061965
"3394","Lion","Fuller","Female",2010,0,149.061965,0
"3395","Lion","Hwange 1","Male",2000,NA,149.061965,NA
"3396","Lion","Matetsi 2","Male",2007,0,149.061965,0
"3397","Lion","Ngamo & Sikumi","Male",2018,1,149.061965,149.061965
"3398","Lion","Matetsi 6","Male",2010,0,149.061965,0
"3399","Lion","Ngamo & Sikumi","Male",2017,1,149.061965,149.061965
"3400","Lion","Matetsi 6","Male",2011,1,149.061965,149.061965
"3401","Lion","Hwange 2","Male",2015,0,149.061965,0
"3402","Lion","Fuller","Female",2002,1,149.061965,149.061965
"3403","Lion","Hwange 2","Female",2004,NA,149.061965,NA
"3404","Lion","Deka Pool","Male",2011,0,149.061965,0
"3405","Lion","Hwange 2","Female",2005,NA,149.061965,NA
"3406","Lion","Matetsi 2","Male",2017,2,149.061965,298.12393
"3407","Lion","Hwange 2","Male",2010,0,149.061965,0
"3408","Lion","Matetsi 2","Male",2006,0,149.061965,0
"3409","Lion","Deka Tail","Male",2015,1,149.061965,149.061965
"3410","Lion","Fuller","Male",2001,2,149.061965,298.12393
"3411","Lion","Kazuma","Male",2011,1,149.061965,149.061965
"3412","Lion","Deka Pool","Male",2008,0,149.061965,0
"3413","Lion","Ngamo & Sikumi","Female",2004,1,149.061965,149.061965
"3414","Lion","Ngamo & Sikumi","Male",2004,5,149.061965,745.309825
"3415","Lion","Matetsi 1","Either",2001,0,149.061965,0
"3416","Lion","Deka Tail","Male",2016,2,149.061965,298.12393
"3417","Lion","Matetsi 5","Male",2002,NA,149.061965,NA
"3418","Lion","Matetsi 2","Male",2000,NA,149.061965,NA
"3419","Lion","Deka Pool","Male",2013,0,149.061965,0
"3420","Lion","Deka Tail","Male",2009,0,149.061965,0
"3421","Lion","Kazuma","Male",2009,0,149.061965,0
"3422","Lion","Ngamo & Sikumi","Male",2012,1,149.061965,149.061965
"3423","Lion","Ngamo & Sikumi","Male",2013,1,149.061965,149.061965
"3424","Lion","Fuller","Male",2002,2,149.061965,298.12393
"3425","Lion","Ngamo & Sikumi","Male",2016,2,149.061965,298.12393
"3426","Lion","Deka Pool","Male",2004,NA,149.061965,NA
"3427","Lion","Ngamo & Sikumi","Male",2014,1,149.061965,149.061965
"3428","Lion","Matetsi 3","Male",2004,NA,149.061965,NA
"3429","Lion","Kazuma","Female",2016,0,149.061965,0
"3430","Lion","Matetsi 3","Male",2008,0,149.061965,0
"3431","Lion","Hwange 1","Male",2002,NA,149.061965,NA
"3432","Lion","Matetsi 2","Male",2014,1,149.061965,149.061965
"3433","Lion","Deka Tail","Male",2008,0,149.061965,0
"3434","Lion","Ngamo & Sikumi","Male",2011,0,149.061965,0
"3435","Lion","Deka Tail","Male",2012,1,149.061965,149.061965
"3436","Lion","Deka Tail","Male",2013,1,149.061965,149.061965
"3437","Lion","Deka Pool","Male",2007,0,149.061965,0
"3438","Lion","Fuller","Female",2000,NA,149.061965,NA
"3439","Lion","Matetsi 5","Male",2000,NA,149.061965,NA
"3440","Lion","Matetsi 3","Male",2003,NA,149.061965,NA
"3441","Lion","Ngamo & Sikumi","Male",2003,5,149.061965,745.309825
"3442","Lion","Fuller","Female",2001,1,149.061965,149.061965
"3443","Lion","Fuller","Female",2005,0,149.061965,0
"3444","Lion","Fuller","Female",2004,1,149.061965,149.061965
"3445","Lion","Ngamo & Sikumi","Male",2008,0,149.061965,0
"3446","Lion","Matetsi 2","Male",2015,1,149.061965,149.061965
"3447","Lion","Hwange 2","Male",2008,0,149.061965,0
"3448","Lion","Matetsi 4","Either",2011,1,149.061965,149.061965
"3449","Lion","Hwange 1","Male",2010,0,149.061965,0
"3450","Lion","Ngamo & Sikumi","Male",2015,2,149.061965,298.12393
"3451","Lion","Matetsi 5","Male",2001,NA,149.061965,NA
"3452","Lion","Hwange 1","Male",2011,0,149.061965,0
"3453","Lion","Matetsi 3","Male",2017,2,149.061965,298.12393
"3454","Lion","Hwange 2","Male",2014,0,149.061965,0
"3455","Lion","Matetsi 4","Either",2015,2,149.061965,298.12393
"3456","Lion","Kazuma","Female",2014,0,149.061965,0
"3457","Lion","Matetsi 4","Either",2016,1,149.061965,149.061965
"3458","Lion","Deka Tail","Male",2017,2,149.061965,298.12393
"3459","Lion","Fuller","Female",2006,0,149.061965,0
"3460","Lion","Hwange 2","Male",2007,0,149.061965,0
"3461","Lion","Hwange 2","Male",2006,0,149.061965,0
"3462","Lion","Kazuma","Male",2006,0,149.061965,0
"3463","Lion","Deka Tail","Male",2014,1,149.061965,149.061965
"3464","Lion","Ngamo & Sikumi","Female",2003,1,149.061965,149.061965
"3465","Lion","Deka Pool","Male",2005,NA,149.061965,NA
"3466","Lion","Hwange 2","Male",2012,0,149.061965,0
"3467","Lion","Kazuma","Male",2018,2,149.061965,298.12393
"3468","Lion","Hwange 2","Female",2007,0,149.061965,0
"3469","Lion","Matetsi 3","Male",2005,NA,149.061965,NA
"3470","Lion","Ngamo & Sikumi","Female",2005,0,149.061965,0
"3471","Lion","Ngamo & Sikumi","Female",2006,0,149.061965,0
"3472","Lion","Hwange 1","Male",2003,NA,149.061965,NA
"3473","Lion","Deka Tail","Male",2007,0,149.061965,0
"3474","Lion","Matetsi 2","Male",2016,2,149.061965,298.12393
"3475","Lion","Kazuma","Male",2002,4,149.061965,596.24786
"3476","Lion","Matetsi 6","Male",2008,0,149.061965,0
"3477","Lion","Matetsi 6","Male",2009,0,149.061965,0
"3478","Lion","Matetsi 6","Male",2007,0,149.061965,0
"3479","Lion","Matetsi 3","Male",2002,NA,149.061965,NA
"3480","Lion","Matetsi 4","Either",2003,NA,149.061965,NA
"3481","Lion","Matetsi 4","Either",2004,NA,149.061965,NA
"3482","Lion","Ngamo & Sikumi","Male",2002,5,149.061965,745.309825
"3483","Lion","Fuller","Female",2003,1,149.061965,149.061965
"3484","Lion","Ngamo & Sikumi","Male",2007,0,149.061965,0
"3485","Lion","Matetsi 4","Either",2005,NA,149.061965,NA
"3486","Lion","Hwange 1","Male",2004,NA,149.061965,NA
"3487","Lion","Hwange 2","Male",2005,NA,149.061965,NA
"3488","Lion","Hwange 1","Male",2009,0,149.061965,0
"3489","Lion","Ngamo & Sikumi","Female",2002,1,149.061965,149.061965
"3490","Lion","Kazuma","Male",2005,0,149.061965,0
"3491","Lion","Hwange 1","Male",2008,0,149.061965,0
"3492","Lion","Deka Pool","Male",2003,NA,149.061965,NA
"3493","Lion","Matetsi 6","Male",2006,0,149.061965,0
"3494","Lion","Hwange 2","Male",2013,0,149.061965,0
"3495","Lion","Matetsi 1","Either",2000,0,149.061965,0
"3496","Lion","Hwange 2","Female",2008,0,149.061965,0
"3497","Lion","Matetsi 4","Either",2014,1,149.061965,149.061965
"3498","Lion","Matetsi 5","Male",2003,NA,149.061965,NA
"3499","Lion","Ngamo & Sikumi","Male",2009,0,149.061965,0
"3500","Lion","Fuller","Male",2005,0,149.061965,0
"3501","Lion","Matetsi 4","Either",2007,0,149.061965,0
"3502","Lion","Hwange 2","Male",2009,0,149.061965,0
"3503","Lion","Kazuma","Male",2016,1,149.061965,149.061965
"3504","Lion","Matetsi 3","Male",2018,2,149.061965,298.12393
"3505","Lion","Matetsi 6","Male",2005,NA,149.061965,NA
"3506","Lion","Matetsi 3","Male",2001,NA,149.061965,NA
"3507","Lion","Kazuma","Male",2017,2,149.061965,298.12393
"3508","Lion","Matetsi 5","Male",2014,2,149.061965,298.12393
"3509","Lion","Kazuma","Female",2006,0,149.061965,0
"3510","Lion","Hwange 2","Female",2009,0,149.061965,0
"3511","Lion","Hwange 2","Female",2010,0,149.061965,0
"3512","Lion","Fuller","Male",2004,2,149.061965,298.12393
"3513","Lion","Ngamo & Sikumi","Female",2013,0,149.061965,0
"3514","Lion","Fuller","Female",2018,0,149.061965,0
"3515","Lion","Matetsi 4","Either",2008,0,149.061965,0
"3516","Lion","Kazuma","Male",2003,4,149.061965,596.24786
"3517","Lion","Kazuma","Male",2004,4,149.061965,596.24786
"3518","Lion","Matetsi 3","Male",2000,NA,149.061965,NA
"3519","Lion","Matetsi 3","Male",2016,1,149.061965,149.061965
"3520","Lion","Ngamo & Sikumi","Male",2000,5,149.061965,745.309825
"3521","Lion","Ngamo & Sikumi","Male",2001,4,149.061965,596.24786
"3522","Lion","Kazuma","Female",2013,0,149.061965,0
"3523","Lion","Ngamo & Sikumi","Male",2006,0,149.061965,0
"3524","Lion","Deka Tail","Male",2000,NA,149.061965,NA
"3525","Lion","Deka Tail","Male",2001,NA,149.061965,NA
"3526","Lion","Deka Tail","Male",2006,NA,149.061965,NA
"3527","Lion","Matetsi 4","Either",2006,0,149.061965,0
"3528","Lion","Hwange 1","Male",2006,0,149.061965,0
"3529","Lion","Hwange 1","Male",2007,0,149.061965,0
"3530","Lion","Ngamo & Sikumi","Female",2001,1,149.061965,149.061965
"3531","Lion","Matetsi 4","Either",2002,NA,149.061965,NA
"3532","Lion","Kazuma","Female",2011,0,149.061965,0
"3533","Lion","Matetsi 4","Either",2012,2,149.061965,298.12393
"3534","Lion","Matetsi 4","Either",2013,2,149.061965,298.12393
"3535","Lion","Matetsi 1","Either",2013,1,149.061965,149.061965
"3536","Lion","Matetsi 2","Male",2018,2,149.061965,298.12393
"3537","Lion","Hwange 1","Male",2012,0,149.061965,0
"3538","Lion","Matetsi 1","Either",2003,0,149.061965,0
"3539","Lion","Matetsi 6","Male",2012,1,149.061965,149.061965
"3540","Lion","Matetsi 6","Male",2013,1,149.061965,149.061965
"3541","Lion","Kazuma","Male",2000,4,149.061965,596.24786
"3542","Lion","Kazuma","Male",2001,4,149.061965,596.24786
"3543","Lion","Deka Pool","Male",2002,NA,149.061965,NA
"3544","Lion","Matetsi 4","Either",2010,1,149.061965,149.061965
"3545","Lion","Matetsi 1","Either",2010,0,149.061965,0
"3546","Lion","Matetsi 6","Male",2018,2,149.061965,298.12393
"3547","Lion","Matetsi 1","Either",2011,1,149.061965,149.061965
"3548","Lion","Kazuma","Female",2005,0,149.061965,0
"3549","Lion","Hwange 2","Female",2017,0,149.061965,0
"3550","Lion","Ngamo & Sikumi","Male",2005,0,149.061965,0
"3551","Lion","Matetsi 3","Male",2006,NA,149.061965,NA
"3552","Lion","Ngamo & Sikumi","Female",2007,0,149.061965,0
"3553","Lion","Ngamo & Sikumi","Female",2008,0,149.061965,0
"3554","Lion","Kazuma","Male",2013,1,149.061965,149.061965
"3555","Lion","Kazuma","Male",2014,1,149.061965,149.061965
"3556","Lion","Matetsi 4","Either",2009,1,149.061965,149.061965
"3557","Lion","Matetsi 1","Either",2009,1,149.061965,149.061965
"3558","Lion","Ngamo & Sikumi","Female",2018,0,149.061965,0
"3559","Lion","Kazuma","Female",2004,2,149.061965,298.12393
"3560","Lion","Matetsi 3","Male",2014,2,149.061965,298.12393
"3561","Lion","Kazuma","Female",2012,0,149.061965,0
"3562","Lion","Fuller","Male",2009,0,149.061965,0
"3563","Lion","Matetsi 1","Either",2014,1,149.061965,149.061965
"3564","Lion","Matetsi 1","Either",2015,1,149.061965,149.061965
"3565","Lion","Hwange 2","Female",2018,0,149.061965,0
"3566","Lion","Kazuma","Female",2007,0,149.061965,0
"3567","Lion","Deka Tail","Male",2004,NA,149.061965,NA
"3568","Lion","Kazuma","Female",2008,0,149.061965,0
"3569","Lion","Hwange 1","Male",2005,NA,149.061965,NA
"3570","Lion","Deka Pool","Male",2001,NA,149.061965,NA
"3571","Lion","Matetsi 6","Male",2003,NA,149.061965,NA
"3572","Lion","Matetsi 6","Male",2004,NA,149.061965,NA
"3573","Lion","Fuller","Male",2007,0,149.061965,0
"3574","Lion","Matetsi 6","Male",2016,1,149.061965,149.061965
"3575","Lion","Matetsi 3","Male",2013,2,149.061965,298.12393
"3576","Lion","Matetsi 6","Male",2017,1,149.061965,149.061965
"3577","Lion","Fuller","Male",2010,0,149.061965,0
